candidate_store_id,store_name,brand,admin_dong,road_address,jibun_address,longitude,latitude,candidate_public_facility_direction,store_context_exploration_score,score_transit_access,score_public_health_need,score_worker_flow_need,score_site_feasibility_pool,nearest_subway_station_name,nearest_subway_station_distance_m,subway_station_count_500m,subway_station_count_800m,nearest_medical_name,nearest_medical_distance_m,medical_count_500m,medical_count_800m,other_convenience_count_250m,other_convenience_count_500m,nearest_other_convenience_distance_m,nearest_magok_business_axis_name,nearest_magok_business_axis_distance_m,nearest_gimpo_airport_axis_name,nearest_gimpo_airport_axis_distance_m,resident_population,households,avg_household_size,share_20_39_pct,share_60_plus_pct,inbound_to_candidate,outbound_from_candidate,candidate_internal_or_between,final_score,final_rank,source_store_id,sido,sigungu,legal_dong,address,biz_l1,biz_l2,biz_l3,ksic_name,is_known_chain_brand,other_convenience_count_100m,other_convenience_count_800m,medical_count_300m,medical_count_1000m,subway_station_count_300m,subway_station_count_1000m,magok_business_axis_count_500m,magok_business_axis_count_1000m,magok_business_axis_count_1500m,magok_business_axis_count_2000m,gimpo_airport_axis_count_500m,gimpo_airport_axis_count_1000m,gimpo_airport_axis_count_1500m,gimpo_airport_axis_count_2000m
GS_CONV_0060,씨유등촌5단지점,CU,등촌3동,서울특별시 강서구 강서로62길 98,서울특별시 강서구 등촌동 695-1,126.845007506994,37.5616968389793,청년·직장인 생활지원/쉼터형 공공시설,0.4172904200368167,0.33567549446865574,0.10555555555555557,0.6908867808759993,0.5370438492470562,발산(5호선),733.0,0,1,건강한소아청소년과의원,0.6,38,195,2,17,63.3,발산(5호선),733.0,김포공항(서해선),3605.7,,,,,,25008.09625,14037.753928571428,8047.224375,33.27001119777649,5.0,MA010120220805257031,서울특별시,강서구,등촌동,서울특별시 강서구 강서로62길 98,소매,종합 소매,편의점,체인화 편의점,True,1,66,26,258,0,3,0,1,1,4,0,0,0,0
GS_CONV_0027,GS25등촌서낭점,GS25,등촌3동,서울특별시 강서구 화곡로63길 125,서울특별시 강서구 등촌동 663-7,126.846156651606,37.5587791146806,청년·직장인 생활지원/쉼터형 공공시설,0.41697937979436667,0.37995977204156894,0.10277777777777777,0.6859848930445294,0.49919507631359067,발산(5호선),748.5,0,2,새빛요양병원,59.8,37,212,6,14,104.7,발산(5호선),748.5,김포공항(서해선),3721.3,,,,,,25008.09625,14037.753928571428,8047.224375,33.27001119777649,5.0,MA010120220804149044,서울특별시,강서구,등촌동,서울특별시 강서구 화곡로63길 125,소매,종합 소매,편의점,체인화 편의점,True,0,68,28,281,0,2,0,1,1,4,0,0,0,0
GS_CONV_0403,세븐일레븐화곡까치점,세븐일레븐,화곡본동,서울특별시 강서구 까치산로2길 3,서울특별시 강서구 화곡동 105-82,126.842459254967,37.5409705262423,복합 생활민원·커뮤니티 거점형 공공시설,0.41664852826175863,0.5373114314448543,0.3027777777777778,0.24582308564258443,0.5806818181818181,화곡(5호선),186.2,1,1,사랑의소아청소년과의원,90.0,109,135,12,29,0.0,발산(5호선),2005.1,김포공항(서해선),4092.5,,,,,,,,,,,MA0101202406A0157273,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로2길 3,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업,True,2,61,64,215,1,1,0,0,0,0,0,0,0,0
GS_CONV_0383,세븐화곡까치점,세븐일레븐,화곡본동,서울특별시 강서구 까치산로2길 3,서울특별시 강서구 화곡동 105-82,126.842459254967,37.5409705262423,복합 생활민원·커뮤니티 거점형 공공시설,0.41664852826175863,0.5373114314448543,0.3027777777777778,0.24582308564258443,0.5806818181818181,화곡(5호선),186.2,1,1,사랑의소아청소년과의원,90.0,109,135,12,29,0.0,발산(5호선),2005.1,김포공항(서해선),4092.5,,,,,,,,,,,MA0101202308A0098899,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로2길 3,소매,종합 소매,편의점,체인화 편의점,True,2,61,64,215,1,1,0,0,0,0,0,0,0,0
GS_CONV_0207,지에스25가양더리브점,GS25,등촌3동,서울특별시 강서구 양천로 400-12,서울특별시 강서구 등촌동 849,126.845916769212,37.5653470611658,청년·직장인 생활지원/쉼터형 공공시설,0.41581381054981814,0.4118974187060007,0.07500000000000001,0.659328166453005,0.5170296570402668,양천향교(9호선),526.3,0,1,삼성힐링내과의원,156.8,27,103,7,16,99.0,발산(5호선),1044.9,김포공항(서해선),3708.0,,,,,,25008.09625,14037.753928571428,8047.224375,33.27001119777649,5.0,MA010120220806401266,서울특별시,강서구,등촌동,서울특별시 강서구 양천로 400-12,소매,종합 소매,편의점,체인화 편의점,True,1,56,7,187,0,2,0,0,1,4,0,0,0,0
GS_CONV_0054,세븐강서등촌로얄점,세븐일레븐,등촌3동,서울특별시 강서구 공항대로41길 76,서울특별시 강서구 등촌동 698,126.846819938046,37.5609603877217,청년·직장인 생활지원/쉼터형 공공시설,0.41491563846631413,0.35713711029165274,0.13333333333333333,0.6755047946728346,0.49368731556743595,가양(9호선),674.8,0,1,손관영한의원,0.7,48,186,5,16,168.1,발산(5호선),848.4,김포공항(서해선),3766.4,,,,,,25008.09625,14037.753928571428,8047.224375,33.27001119777649,5.0,MA010120220813356964,서울특별시,강서구,등촌동,서울특별시 강서구 공항대로41길 76,소매,종합 소매,편의점,체인화 편의점,True,0,56,26,262,0,3,0,1,1,4,0,0,0,0
GS_CONV_0151,세븐화곡까치산로점,세븐일레븐,화곡본동,서울특별시 강서구 까치산로 29,서울특별시 강서구 화곡동 98-150,126.843497024176,37.542512614231,복합 생활민원·커뮤니티 거점형 공공시설,0.41382758465360076,0.4991082802547771,0.29444444444444445,0.2594754544184674,0.602282159496714,화곡(5호선),289.8,1,1,경희남촌한의원,0.2,106,136,8,32,6.7,발산(5호선),1861.0,김포공항(서해선),4076.0,,,,,,,,,,,MA010120220802383875,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로 29,소매,종합 소매,편의점,체인화 편의점,True,1,59,46,191,1,2,0,0,0,1,0,0,0,0
GS_CONV_0359,세븐일레븐화곡까치산로점,세븐일레븐,화곡본동,서울특별시 강서구 까치산로 29,서울특별시 강서구 화곡동 98-150,126.843564972681,37.5424856743029,복합 생활민원·커뮤니티 거점형 공공시설,0.4132595102085579,0.4974488769694938,0.29444444444444445,0.2588625599235792,0.602282159496714,화곡(5호선),294.3,1,1,경희남촌한의원,6.9,106,136,8,32,6.7,발산(5호선),1865.5,김포공항(서해선),4082.7,,,,,,,,,,,MA0101202302A0108953,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로 29,소매,종합 소매,편의점,체인화 편의점,True,1,59,47,189,1,2,0,0,0,1,0,0,0,0
GS_CONV_0144,지에스GS25강서하늘점,GS25,방화2동,서울특별시 강서구 양천로10길 38,서울특별시 강서구 방화동 904,126.80864074029,37.5710048316865,공항권 이동노동자·외국인 생활지원형 공공시설,0.4125489142389636,0.5074421723097553,0.13333333333333333,0.5094012135985732,0.5000189377141926,개화산(5호선),267.2,1,1,정민내과의원,182.5,48,85,5,18,125.4,마곡나루(9호선),1711.2,김포공항(서해선),1109.4,,,,,,16147.4315,11519.09037037037,6155.79,29.34682803673366,7.0,MA010120220806841628,서울특별시,강서구,방화동,서울특별시 강서구 양천로10길 38,소매,종합 소매,편의점,체인화 편의점,True,0,41,10,133,1,4,0,0,0,3,0,0,5,5
GS_CONV_0248,이마트24신방화점,이마트24,방화1동,서울특별시 강서구 양천로24길 43,서울특별시 강서구 방화동 268-6,126.815567531402,37.5713492241039,청년·직장인 생활지원/쉼터형 공공시설,0.4122464154932661,0.49589674824002683,0.15000000000000002,0.5721987995882979,0.43089011414473954,신방화(9호선),434.1,1,2,솔병원,194.8,54,112,4,10,147.3,마곡나루(9호선),1153.0,김포공항(서해선),1474.0,,,,,,17355.661875,10298.245185185186,8619.419375,29.65828554774359,6.0,MA010120220800496566,서울특별시,강서구,방화동,서울특별시 강서구 양천로24길 43,소매,종합 소매,편의점,체인화 편의점,True,0,40,12,149,0,4,0,0,2,3,0,0,1,5
GS_CONV_0097,세븐일레븐S,세븐일레븐,화곡1동,서울특별시 강서구 화곡로 148,서울특별시 강서구 화곡동 1074,126.838341024377,37.540748720566,복합 생활민원·커뮤니티 거점형 공공시설,0.41188144952102024,0.5302681863895408,0.3055555555555556,0.25603394758505427,0.5556681085539303,화곡(5호선),205.3,1,1,연세든든내과의원,33.6,110,157,7,28,50.5,발산(5호선),1985.6,김포공항(서해선),3813.0,,,,,,,,,,,MA010120220812475926,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로 148,소매,종합 소매,편의점,체인화 편의점,True,2,46,81,205,1,2,0,0,0,1,0,0,0,0
GS_CONV_0003,세븐S개화산역점주,세븐일레븐,방화2동,서울특별시 강서구 양천로 22,서울특별시 강서구 방화동 846,126.805999972423,37.5722709229536,공항권 이동노동자·외국인 생활지원형 공공시설,0.4107265739924406,0.5983405967147168,0.061111111111111116,0.48377192018257387,0.4996826679613607,개화산(5호선),20.7,1,1,편한마음한의원,83.6,22,61,4,16,79.3,마곡나루(9호선),1975.0,김포공항(김포골드라인),1160.7,,,,,,16147.4315,11519.09037037037,6155.79,29.34682803673366,7.0,MA010120220800543869,서울특별시,강서구,방화동,서울특별시 강서구 양천로 22,소매,종합 소매,편의점,체인화 편의점,True,1,32,9,90,1,3,0,0,0,1,0,0,5,5
GS_CONV_0488,씨유화곡와이즈점,CU,화곡본동,서울특별시 강서구 까치산로 20,서울특별시 강서구 화곡동 105-59,126.842898918237,37.5417459710482,복합 생활민원·커뮤니티 거점형 공공시설,0.4050268595776041,0.5261381159906136,0.30000000000000004,0.25316464393670557,0.5408046783830974,화곡(5호선),216.5,1,1,더와이즈황병원,73.0,108,132,10,28,94.5,발산(5호선),1929.8,김포공항(서해선),4077.0,,,,,,,,,,,MA0101202505A0081141,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로 20,소매,종합 소매,편의점,체인화 편의점,True,2,60,66,207,1,2,0,0,0,1,0,0,0,0
GS_CONV_0222,세븐일레븐S방화역점,세븐일레븐,방화3동,서울특별시 강서구 금낭화로 132,서울특별시 강서구 방화동 829-15,126.812632877837,37.5770028423218,복합 생활민원·커뮤니티 거점형 공공시설,0.40231685478867124,0.6374622862889708,0.15555555555555556,0.33897685003743117,0.47727272727272724,방화(5호선),50.2,1,2,스마트365의원,45.1,56,73,8,16,0.0,마곡나루(9호선),1722.2,김포공항(서해선),1860.4,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA010120220800100802,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로 132,소매,종합 소매,편의점,체인화 편의점,True,3,29,17,80,1,2,0,0,0,2,0,0,0,5
GS_CONV_0409,세븐일레븐S우,세븐일레븐,방화3동,서울특별시 강서구 금낭화로 132,서울특별시 강서구 방화동 829-15,126.812632877837,37.5770028423218,복합 생활민원·커뮤니티 거점형 공공시설,0.40231685478867124,0.6374622862889708,0.15555555555555556,0.33897685003743117,0.47727272727272724,방화(5호선),50.2,1,2,스마트365의원,45.1,56,73,8,16,0.0,마곡나루(9호선),1722.2,김포공항(서해선),1860.4,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA0101202406A0059739,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로 132,소매,종합 소매,편의점,섬유; 의복; 신발 및 가죽제품 중개업,True,3,29,17,80,1,2,0,0,0,2,0,0,0,5
GS_CONV_0020,GS25화곡대원,GS25,화곡3동,서울특별시 강서구 화곡로21길 87,서울특별시 강서구 화곡동 1021,126.835910951032,37.5446917428749,복합 생활민원·커뮤니티 거점형 공공시설,0.4015180112502239,0.48830036875628563,0.30833333333333335,0.30842251432330253,0.5010158285879741,우장산(5호선),454.7,1,2,시우한의원,0.5,111,191,6,22,71.0,발산(5호선),1554.0,김포공항(서해선),3382.4,,,,,,,,,,,MA010120220800498950,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로21길 87,소매,종합 소매,편의점,체인화 편의점,True,1,39,23,208,0,2,0,0,0,2,0,0,0,0
GS_CONV_0330,지에스25신월초교점,GS25,화곡1동,서울특별시 강서구 화곡로24길 14,서울특별시 강서구 화곡동 1081-7,126.838206197536,37.5403070464086,복합 생활민원·커뮤니티 거점형 공공시설,0.40057985472249324,0.5175460945357023,0.28611111111111115,0.2509486501437749,0.5477135630993849,화곡(5호선),239.8,1,1,화곡리본한의원,48.4,103,154,7,27,50.5,발산(5호선),2034.4,김포공항(서해선),3833.9,,,,,,,,,,,MA0101202212A0063744,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로24길 14,소매,종합 소매,편의점,체인화 편의점,True,1,44,74,201,1,2,0,0,0,0,0,0,0,0
GS_CONV_0276,지에스25화곡송화점,GS25,화곡3동,서울특별시 강서구 강서로45가길 11,서울특별시 강서구 화곡동 1006-7,126.835633400903,37.5474123711851,청년·직장인 생활지원/쉼터형 공공시설,0.3994376083626374,0.5960878310425746,0.21666666666666667,0.3410131462597738,0.4439827894815347,우장산(5호선),162.4,1,2,진정성치과의원,53.2,78,164,6,15,75.0,발산(5호선),1256.7,김포공항(서해선),3201.7,,,,,,,,,,,MA010120220809542227,서울특별시,강서구,화곡동,서울특별시 강서구 강서로45가길 11,소매,종합 소매,편의점,체인화 편의점,True,2,35,63,209,1,2,0,0,1,2,0,0,0,0
GS_CONV_0174,씨유화곡대원점,CU,화곡3동,서울특별시 강서구 화곡로21길 43,서울특별시 강서구 화곡동 1036-35,126.836447038784,37.5427463298766,복합 생활민원·커뮤니티 거점형 공공시설,0.39526505266846895,0.5160308414347972,0.30000000000000004,0.28414673242795996,0.4808826368111186,화곡(5호선),379.5,1,2,서울안심내과의원,177.2,108,187,4,22,130.6,발산(5호선),1765.9,김포공항(서해선),3545.9,,,,,,,,,,,MA010120220808338827,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로21길 43,소매,종합 소매,편의점,체인화 편의점,True,0,45,57,213,0,2,0,0,0,1,0,0,0,0
GS_CONV_0284,지에스25강서우장점,GS25,화곡3동,서울특별시 강서구 강서로45다길 21,서울특별시 강서구 화곡동 1012,126.835057373023,37.5469160190909,청년·직장인 생활지원/쉼터형 공공시설,0.3948124631336628,0.5696848809922896,0.2138888888888889,0.3357842022628471,0.4598918803906257,우장산(5호선),234.0,1,2,연세아이치과의원,101.0,77,175,5,17,75.0,발산(5호선),1319.2,김포공항(서해선),3185.9,,,,,,,,,,,MA010120220803285993,서울특별시,강서구,화곡동,서울특별시 강서구 강서로45다길 21,소매,종합 소매,편의점,체인화 편의점,True,2,36,57,211,1,2,0,0,1,2,0,0,0,0
GS_CONV_0169,지에스25내발산프라임,GS25,발산1동,서울특별시 강서구 수명로 68-11,서울특별시 강서구 내발산동 750-7,126.826546575237,37.5522917888868,청년·직장인 생활지원/쉼터형 공공시설,0.39423502650753905,0.23043580288300375,0.06388888888888888,0.6577511944128643,0.6248642198453992,마곡(5호선),882.8,0,0,연세태산내과의원,0.6,23,71,1,4,168.6,마곡(5호선),882.8,김포공항(서해선),2238.2,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220807826906,서울특별시,강서구,내발산동,서울특별시 강서구 수명로 68-11,소매,종합 소매,편의점,체인화 편의점,True,0,28,19,161,0,2,0,1,3,4,0,0,0,0
GS_CONV_0419,아이스앤스낵창고방화점,기타/미분류,방화3동,서울특별시 강서구 금낭화로19길 30,서울특별시 강서구 방화동 813-2,126.810439023578,37.5760803268454,복합 생활민원·커뮤니티 거점형 공공시설,0.39357689148326747,0.5625310090512907,0.17222222222222225,0.3358683092671325,0.5036860253924244,방화(5호선),253.4,1,2,바른윤오마취통증의학과의원,155.5,62,75,7,20,16.0,마곡나루(9호선),1811.3,김포공항(서해선),1693.8,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA0101202409A0087730,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로19길 30,소매,종합 소매,편의점,빵류; 과자류 및 당류 소매업,False,2,31,32,81,1,2,0,0,0,2,0,0,0,5
GS_CONV_0057,지에스25방화상춘점,GS25,방화3동,서울특별시 강서구 금낭화로19길 26,서울특별시 강서구 방화동 813-3,126.81062014991,37.5760806175539,복합 생활민원·커뮤니티 거점형 공공시설,0.3930080862527798,0.5671773382500838,0.17222222222222225,0.3369013046009342,0.4957314799378789,방화(5호선),240.8,1,2,바른윤오마취통증의학과의원,140.6,62,75,7,19,16.0,마곡나루(9호선),1798.2,김포공항(서해선),1699.2,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA010120220806481432,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로19길 26,소매,종합 소매,편의점,체인화 편의점,True,2,31,33,81,1,2,0,0,0,2,0,0,0,5
GS_CONV_0445,세븐일레븐방화스카이포레점,세븐일레븐,방화2동,서울특별시 강서구 개화동로21길 22,서울특별시 강서구 방화동 909,126.805368243312,37.5714319589081,공항권 이동노동자·외국인 생활지원형 공공시설,0.3921349472396052,0.5585149178679183,0.02777777777777778,0.48450757316966886,0.497739520143056,개화산(5호선),128.7,1,1,편한마음한의원,166.8,10,51,8,17,108.6,마곡나루(9호선),2001.9,김포공항(김포골드라인),1054.9,,,,,,16147.4315,11519.09037037037,6155.79,29.34682803673366,7.0,MA0101202412A0005211,서울특별시,강서구,방화동,서울특별시 강서구 개화동로21길 22,소매,종합 소매,편의점,체인화 편의점,True,0,30,8,93,1,3,0,0,0,0,0,0,5,5
GS_CONV_0065,이마트24방화역점,이마트24,방화3동,서울특별시 강서구 금낭화로 136,서울특별시 강서구 방화동 830-1,126.813005576841,37.5773548205819,복합 생활민원·커뮤니티 거점형 공공시설,0.38752285641564993,0.5966074421723099,0.1388888888888889,0.33732236732867354,0.47727272727272724,방화(5호선),25.4,1,1,유영훈가정의학과의원,0.7,50,73,7,16,0.0,마곡나루(9호선),1724.1,김포공항(서해선),1909.5,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA010120220800502422,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로 136,소매,종합 소매,편의점,체인화 편의점,True,4,25,18,80,1,2,0,0,0,2,0,0,0,5
GS_CONV_0062,세븐S방화역점주,세븐일레븐,방화3동,서울특별시 강서구 금낭화로 136,서울특별시 강서구 방화동 830-1,126.813005576841,37.5773548205819,복합 생활민원·커뮤니티 거점형 공공시설,0.38752285641564993,0.5966074421723099,0.1388888888888889,0.33732236732867354,0.47727272727272724,방화(5호선),25.4,1,1,유영훈가정의학과의원,0.7,50,73,7,16,0.0,마곡나루(9호선),1724.1,김포공항(서해선),1909.5,,,,,,8382.805625,5650.990416666667,4105.98875,21.305233648414912,8.0,MA010120220800543845,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로 136,소매,종합 소매,편의점,체인화 편의점,True,4,25,18,80,1,2,0,0,0,2,0,0,0,5
GS_CONV_0173,지에스25수명산,GS25,발산1동,서울특별시 강서구 수명로1길 16,서울특별시 강서구 내발산동 753,126.822563615219,37.5520516115015,청년·직장인 생활지원/쉼터형 공공시설,0.3859688118003231,0.20963794837412006,0.05555555555555556,0.6613167995578653,0.6173649437137516,마곡(5호선),939.2,0,0,(사)경찰공제회 강서적성의원,205.3,20,33,1,4,190.8,마곡(5호선),939.2,김포공항(서해선),1949.3,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220802905957,서울특별시,강서구,내발산동,서울특별시 강서구 수명로1길 16,소매,종합 소매,편의점,체인화 편의점,True,0,23,1,77,0,1,0,1,1,4,0,0,0,1
GS_CONV_0187,패밀리샵우,기타/미분류,화곡3동,서울특별시 강서구 강서로45다길 39,서울특별시 강서구 화곡동 1012-9,126.835002461177,37.5461591040229,청년·직장인 생활지원/쉼터형 공공시설,0.3852790032698632,0.540774388199799,0.21666666666666667,0.3269246664721057,0.45675029174088144,우장산(5호선),312.4,1,2,삼성바른내과의원,98.8,78,186,6,17,84.3,발산(5호선),1403.0,김포공항(서해선),3226.0,,,,,,,,,,,MA010120220812115003,서울특별시,강서구,화곡동,서울특별시 강서구 강서로45다길 39,소매,종합 소매,편의점,빵류; 과자류 및 당류 소매업,False,1,35,49,210,0,2,0,0,1,2,0,0,0,0
GS_CONV_0477,GS25화곡,GS25,화곡본동,서울특별시 강서구 강서로 136,서울특별시 강서구 화곡동 404-4,126.842474380089,37.5391595382033,복합 생활민원·커뮤니티 거점형 공공시설,0.3845676834930635,0.4893731143144486,0.2694444444444445,0.2242403359823285,0.5552128392310325,화곡(5호선),316.2,1,1,내당최내과의원,94.4,97,172,5,27,28.3,발산(5호선),2202.6,김포공항(서해선),4210.3,,,,,,,,,,,MA0106202406A0070227,서울특별시,강서구,화곡동,서울특별시 강서구 강서로 136,소매,종합 소매,편의점,슈퍼마켓,True,1,59,11,223,0,2,0,0,0,0,0,0,0,0
GS_CONV_0137,세븐일레븐까치산역점,세븐일레븐,화곡8동,서울특별시 강서구 강서로 54,서울특별시 강서구 화곡동 662-5,126.846607743541,37.5319569807763,복합 생활민원·커뮤니티 거점형 공공시설,0.3843883532724452,0.5978612135434127,0.2388888888888889,0.12171071254041435,0.5790925981170648,까치산(5호선),22.0,1,1,까치산탑본의원,29.8,86,108,12,31,51.8,발산(5호선),3065.4,김포공항(서해선),4998.2,,,,,,,,,,,MA010120220800497525,서울특별시,강서구,화곡동,서울특별시 강서구 강서로 54,소매,종합 소매,편의점,체인화 편의점,True,2,60,84,125,1,1,0,0,0,0,0,0,0,0
GS_CONV_0281,씨유수명파크점,CU,발산1동,서울특별시 강서구 수명로1길 110,서울특별시 강서구 내발산동 751,126.824714265535,37.5518566044088,청년·직장인 생활지원/쉼터형 공공시설,0.3838459458845682,0.21373114314448546,0.05555555555555556,0.6571419559019237,0.6089551289363083,마곡(5호선),928.1,0,0,e-플란트치과의원,138.7,20,38,2,2,168.6,마곡(5호선),928.1,김포공항(서해선),2121.3,,,,,,21796.30875,12452.342142857144,8676.1075,70.341443247091,1.0,MA010120220808091089,서울특별시,강서구,내발산동,서울특별시 강서구 수명로1길 110,소매,종합 소매,편의점,체인화 편의점,True,0,21,20,85,0,1,0,1,2,4,0,0,0,0
GS_CONV_0091,지에스25화곡,GS25,화곡1동,서울특별시 강서구 강서로 47-6,서울특별시 강서구 화곡동 343-74,126.846041797022,37.5320823843892,복합 생활민원·커뮤니티 거점형 공공시설,0.38381910487813864,0.5814515588333893,0.23333333333333336,0.12548983831967608,0.5950016890261557,까치산(5호선),66.5,1,1,화곡봄한의원,23.7,84,114,10,33,51.8,발산(5호선),3039.4,김포공항(서해선),4951.6,,,,,,,,,,,MA010120220804865423,서울특별시,강서구,화곡동,서울특별시 강서구 강서로 47-6,소매,종합 소매,편의점,체인화 편의점,True,2,64,82,116,1,1,0,0,0,0,0,0,0,0
GS_CONV_0199,지에스25S9가양역점,GS25,가양2동,서울특별시 강서구 양천로 485,서울특별시 강서구 가양동 14-61,126.854390628535,37.5615556146655,복합 생활민원·커뮤니티 거점형 공공시설,0.3838001001409902,0.5988937311431446,0.22222222222222224,0.28072793545437835,0.43335651174421563,가양(9호선),19.2,1,1,가양삼성정형외과의원,54.7,80,139,5,18,177.1,발산(5호선),1510.3,김포공항(서해선),4432.8,,,,,,,,,,,MA010120220806751979,서울특별시,강서구,가양동,서울특별시 강서구 양천로 485,소매,종합 소매,편의점,체인화 편의점,True,0,47,56,164,1,2,0,0,0,1,0,0,0,0
GS_CONV_0022,이마트24뉴가양8단지점,이마트24,가양3동,서울특별시 강서구 허준로 176,서울특별시 강서구 가양동 1482,126.856800823923,37.5618649011632,복합 생활민원·커뮤니티 거점형 공공시설,0.3833833893787672,0.5773181361045927,0.20833333333333337,0.2547002698953245,0.49318181818181817,가양(9호선),213.3,1,2,스마트치과의원,157.3,75,108,4,18,0.0,발산(5호선),1725.2,김포공항(서해선),4645.3,,,,,,,,,,,MA010120220800481847,서울특별시,강서구,가양동,서울특별시 강서구 허준로 176,소매,종합 소매,편의점,체인화 편의점,True,1,39,25,152,1,2,0,0,0,1,0,0,0,0
GS_CONV_0080,지에스25가양8단지점,GS25,가양3동,서울특별시 강서구 허준로 176,서울특별시 강서구 가양동 1482,126.856800823923,37.5618649011632,복합 생활민원·커뮤니티 거점형 공공시설,0.3833833893787672,0.5773181361045927,0.20833333333333337,0.2547002698953245,0.49318181818181817,가양(9호선),213.3,1,2,스마트치과의원,157.3,75,108,4,18,0.0,발산(5호선),1725.2,김포공항(서해선),4645.3,,,,,,,,,,,MA010120220804614797,서울특별시,강서구,가양동,서울특별시 강서구 허준로 176,소매,종합 소매,편의점,체인화 편의점,True,1,39,25,152,1,2,0,0,0,1,0,0,0,0
GS_CONV_0239,세븐S까치산역점주,세븐일레븐,화곡8동,서울특별시 강서구 강서로 52,서울특별시 강서구 화곡동 341-65,126.846697165442,37.5324886871002,복합 생활민원·커뮤니티 거점형 공공시설,0.38186615088212106,0.5764364733489776,0.2388888888888889,0.12772697852201872,0.584412262768599,까치산(5호선),80.1,1,1,소생한의원,0.4,86,108,10,32,59.6,발산(5호선),3010.4,김포공항(서해선),4965.2,,,,,,,,,,,MA010120220800543842,서울특별시,강서구,화곡동,서울특별시 강서구 강서로 52,소매,종합 소매,편의점,체인화 편의점,True,3,63,84,126,1,1,0,0,0,0,0,0,0,0
GS_CONV_0055,세븐화곡푸른점,세븐일레븐,화곡3동,서울특별시 강서구 강서로45다길 69,서울특별시 강서구 화곡동 1014-15,126.835141069294,37.5448798801838,복합 생활민원·커뮤니티 거점형 공공시설,0.38130601157069355,0.4920248072410325,0.24444444444444446,0.3116026023729594,0.47715219222433775,우장산(5호선),444.6,1,2,시우한의원,71.5,88,185,4,19,71.0,발산(5호선),1541.6,김포공항(서해선),3314.5,,,,,,,,,,,MA010120220812901356,서울특별시,강서구,화곡동,서울특별시 강서구 강서로45다길 69,소매,종합 소매,편의점,체인화 편의점,True,1,40,20,208,0,2,0,0,0,2,0,0,0,0
GS_CONV_0220,이마트24화곡,이마트24,화곡3동,서울특별시 강서구 화곡로21길 16,서울특별시 강서구 화곡동 1048-49,126.836879849534,37.5414494903581,복합 생활민원·커뮤니티 거점형 공공시설,0.38015680830057397,0.48952061682869596,0.2888888888888889,0.267618267973081,0.4745994595116301,화곡(5호선),315.8,1,1,김연배치과의원,61.5,104,173,6,22,149.2,발산(5호선),1908.1,김포공항(서해선),3663.5,,,,,,,,,,,MA010120220809368273,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로21길 16,소매,종합 소매,편의점,기타 음ㆍ식료품 위주 종합 소매업,True,0,43,60,213,0,2,0,0,0,1,0,0,0,0
GS_CONV_0370,세븐일레븐강서,세븐일레븐,화곡1동,서울특별시 강서구 곰달래로 111,서울특별시 강서구 화곡동 344-12,126.845275457711,37.5306307720979,복합 생활민원·커뮤니티 거점형 공공시설,0.3782769743222382,0.5406302380154208,0.23333333333333336,0.11073523503110788,0.6284090909090909,까치산(5호선),177.2,1,1,이승한피부과의원,134.5,84,112,14,35,0.0,발산(5호선),3181.3,김포공항(서해선),5011.3,,,,,,,,,,,MA0101202308A0104839,서울특별시,강서구,화곡동,서울특별시 강서구 곰달래로 111,소매,종합 소매,편의점,체인화 편의점,True,3,56,66,115,1,1,0,0,0,0,0,0,0,0
